Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.002358520000000, 0, 1, 0, 0, 0, 0, 1, 1
0.002379840000000, 1, 1, 0, 0, 0, 0, 1, 1
0.002401160000000, 0, 0, 1, 0, 0, 0, 1, 1
0.002422520000000, 1, 0, 1, 0, 0, 0, 1, 1
0.002443840000000, 0, 1, 1, 0, 0, 0, 1, 1
0.002465160000000, 1, 1, 1, 0, 0, 0, 1, 1
0.002486520000000, 0, 0, 0, 1, 0, 0, 1, 1
0.002507840000000, 1, 0, 0, 1, 0, 0, 1, 1
0.002529160000000, 0, 1, 0, 1, 0, 0, 1, 1
0.002550520000000, 1, 1, 0, 1, 0, 0, 1, 1
0.002571840000000, 0, 0, 1, 1, 0, 0, 1, 1
0.002593160000000, 1, 0, 1, 1, 0, 0, 1, 1
0.002614520000000, 0, 1, 1, 1, 0, 0, 1, 1
0.002635840000000, 1, 1, 1, 1, 0, 0, 1, 1
0.002657160000000, 0, 0, 0, 0, 1, 0, 1, 1
0.002678520000000, 1, 0, 0, 0, 1, 0, 1, 1
0.002699840000000, 0, 1, 0, 0, 1, 0, 1, 1
0.002721160000000, 1, 1, 0, 0, 1, 0, 1, 1
0.002742520000000, 0, 0, 1, 0, 1, 0, 1, 1
0.002763840000000, 1, 0, 1, 0, 1, 0, 1, 1
0.002785160000000, 0, 1, 1, 0, 1, 0, 1, 1
0.002806520000000, 1, 1, 1, 0, 1, 0, 1, 1
0.002827840000000, 0, 0, 0, 1, 1, 0, 1, 1
0.002849160000000, 1, 0, 0, 1, 1, 0, 1, 1
0.002870520000000, 0, 1, 0, 1, 1, 0, 1, 1
0.002891840000000, 1, 1, 0, 1, 1, 0, 1, 1
0.002913160000000, 0, 0, 1, 1, 1, 0, 1, 1
0.002934520000000, 1, 0, 1, 1, 1, 0, 1, 1
0.002955840000000, 0, 1, 1, 1, 1, 0, 1, 1
0.002977160000000, 1, 1, 1, 1, 1, 0, 1, 1
0.002998520000000, 0, 0, 0, 0, 0, 1, 1, 1
0.003019840000000, 1, 0, 0, 0, 0, 1, 1, 1
0.003041160000000, 0, 1, 0, 0, 0, 1, 1, 1
0.003062520000000, 1, 1, 0, 0, 0, 1, 1, 1
0.003083840000000, 0, 0, 1, 0, 0, 1, 1, 1
0.003105160000000, 1, 0, 1, 0, 0, 1, 1, 1
0.003126520000000, 0, 1, 1, 0, 0, 1, 1, 1
0.003147840000000, 1, 1, 1, 0, 0, 1, 1, 1
0.003169160000000, 0, 0, 0, 1, 0, 1, 1, 1
0.003190520000000, 1, 0, 0, 1, 0, 1, 1, 1
0.003211840000000, 0, 1, 0, 1, 0, 1, 1, 1
0.003233160000000, 1, 1, 0, 1, 0, 1, 1, 1
0.003254480000000, 0, 0, 1, 1, 0, 1, 1, 1
0.003275840000000, 1, 0, 1, 1, 0, 1, 1, 1
0.003297160000000, 0, 1, 1, 1, 0, 1, 1, 1
0.003318480000000, 1, 1, 1, 1, 0, 1, 1, 1
0.003339840000000, 0, 0, 0, 0, 1, 1, 1, 1
0.003361160000000, 1, 0, 0, 0, 1, 1, 1, 1
0.003382480000000, 0, 1, 0, 0, 1, 1, 1, 1
0.003403840000000, 1, 1, 0, 0, 1, 1, 1, 1
0.003425160000000, 0, 0, 1, 0, 1, 1, 1, 1
0.003446480000000, 1, 0, 1, 0, 1, 1, 1, 1
0.003467840000000, 0, 1, 1, 0, 1, 1, 1, 1
0.003489160000000, 1, 1, 1, 0, 1, 1, 1, 1
0.003510480000000, 0, 0, 0, 1, 1, 1, 1, 1
0.003531840000000, 1, 0, 0, 1, 1, 1, 1, 1
0.003553160000000, 0, 1, 0, 1, 1, 1, 1, 1
0.003574480000000, 1, 1, 0, 1, 1, 1, 1, 1
0.003595840000000, 0, 0, 1, 1, 1, 1, 1, 1
0.003617160000000, 1, 0, 1, 1, 1, 1, 1, 1
0.003638480000000, 0, 1, 1, 1, 1, 1, 1, 1
0.003659840000000, 1, 1, 1, 1, 1, 1, 1, 1
0.003681160000000, 0, 0, 0, 0, 0, 0, 0, 0
0.003702480000000, 1, 0, 0, 0, 0, 0, 0, 0
0.003723840000000, 0, 1, 0, 0, 0, 0, 0, 0
0.003745160000000, 1, 1, 0, 0, 0, 0, 0, 0
0.003766480000000, 0, 0, 1, 0, 0, 0, 0, 0
0.003787840000000, 1, 0, 1, 0, 0, 0, 0, 0
0.003809160000000, 0, 1, 1, 0, 0, 0, 0, 0
0.003830480000000, 1, 1, 1, 0, 0, 0, 0, 0
0.003851840000000, 0, 0, 0, 1, 0, 0, 0, 0
0.003873160000000, 1, 0, 0, 1, 0, 0, 0, 0
0.003894480000000, 0, 1, 0, 1, 0, 0, 0, 0
0.003915840000000, 1, 1, 0, 1, 0, 0, 0, 0
0.003937160000000, 0, 0, 1, 1, 0, 0, 0, 0
0.003958480000000, 1, 0, 1, 1, 0, 0, 0, 0
0.003979840000000, 0, 1, 1, 1, 0, 0, 0, 0
0.004001160000000, 1, 1, 1, 1, 0, 0, 0, 0
0.004022480000000, 0, 0, 0, 0, 1, 0, 0, 0
0.004043840000000, 1, 0, 0, 0, 1, 0, 0, 0
0.004065160000000, 0, 1, 0, 0, 1, 0, 0, 0
0.004086480000000, 1, 1, 0, 0, 1, 0, 0, 0
0.004107840000000, 0, 0, 1, 0, 1, 0, 0, 0
0.004129160000000, 1, 0, 1, 0, 1, 0, 0, 0
0.004150480000000, 0, 1, 1, 0, 1, 0, 0, 0
0.004171840000000, 1, 1, 1, 0, 1, 0, 0, 0
0.004193160000000, 0, 0, 0, 1, 1, 0, 0, 0
0.004214480000000, 1, 0, 0, 1, 1, 0, 0, 0
0.004235840000000, 0, 1, 0, 1, 1, 0, 0, 0
0.004257160000000, 1, 1, 0, 1, 1, 0, 0, 0
0.004278480000000, 0, 0, 1, 1, 1, 0, 0, 0
0.004299840000000, 1, 0, 1, 1, 1, 0, 0, 0
0.004321160000000, 0, 1, 1, 1, 1, 0, 0, 0
0.004342480000000, 1, 1, 1, 1, 1, 0, 0, 0
0.004363840000000, 0, 0, 0, 0, 0, 1, 0, 0
0.004385160000000, 1, 0, 0, 0, 0, 1, 0, 0
0.004406480000000, 0, 1, 0, 0, 0, 1, 0, 0
0.004427840000000, 1, 1, 0, 0, 0, 1, 0, 0
0.004449160000000, 0, 0, 1, 0, 0, 1, 0, 0
0.004470480000000, 1, 0, 1, 0, 0, 1, 0, 0
0.004491840000000, 0, 1, 1, 0, 0, 1, 0, 0
0.004513160000000, 1, 1, 1, 0, 0, 1, 0, 0
0.004534480000000, 0, 0, 0, 1, 0, 1, 0, 0
0.004555840000000, 1, 0, 0, 1, 0, 1, 0, 0
0.004577160000000, 0, 1, 0, 1, 0, 1, 0, 0
0.004598480000000, 1, 1, 0, 1, 0, 1, 0, 0
0.004619840000000, 0, 0, 1, 1, 0, 1, 0, 0
0.004641160000000, 1, 0, 1, 1, 0, 1, 0, 0
0.004662480000000, 0, 1, 1, 1, 0, 1, 0, 0
0.004683840000000, 1, 1, 1, 1, 0, 1, 0, 0
0.004705160000000, 0, 0, 0, 0, 1, 1, 0, 0
0.004726480000000, 1, 0, 0, 0, 1, 1, 0, 0
0.004747800000000, 0, 0, 0, 0, 1, 1, 0, 0
0.004747840000000, 0, 1, 0, 0, 1, 1, 0, 0
0.004769160000000, 1, 1, 0, 0, 1, 1, 0, 0
0.004790480000000, 0, 0, 1, 0, 1, 1, 0, 0
0.004811800000000, 1, 0, 1, 0, 1, 1, 0, 0
0.004833160000000, 0, 1, 1, 0, 1, 1, 0, 0
0.004854480000000, 1, 1, 1, 0, 1, 1, 0, 0
0.004875800000000, 0, 0, 0, 1, 1, 1, 0, 0
0.004897160000000, 1, 0, 0, 1, 1, 1, 0, 0
0.004918480000000, 0, 1, 0, 1, 1, 1, 0, 0
0.004939800000000, 1, 1, 0, 1, 1, 1, 0, 0
0.004961160000000, 0, 0, 1, 1, 1, 1, 0, 0
0.004982480000000, 1, 0, 1, 1, 1, 1, 0, 0
0.005003800000000, 0, 1, 1, 1, 1, 1, 0, 0
0.005025160000000, 1, 1, 1, 1, 1, 1, 0, 0
0.005046480000000, 0, 0, 0, 0, 0, 0, 1, 0
0.005067800000000, 1, 0, 0, 0, 0, 0, 1, 0
0.005089160000000, 0, 1, 0, 0, 0, 0, 1, 0
0.005110480000000, 1, 1, 0, 0, 0, 0, 1, 0
0.005131800000000, 0, 0, 1, 0, 0, 0, 1, 0
0.005153160000000, 1, 0, 1, 0, 0, 0, 1, 0
0.005174480000000, 0, 1, 1, 0, 0, 0, 1, 0
0.005195800000000, 1, 1, 1, 0, 0, 0, 1, 0
0.005217160000000, 0, 0, 0, 1, 0, 0, 1, 0
0.005238480000000, 1, 0, 0, 1, 0, 0, 1, 0
0.005259800000000, 0, 1, 0, 1, 0, 0, 1, 0
0.005281160000000, 1, 1, 0, 1, 0, 0, 1, 0
0.005302480000000, 0, 0, 1, 1, 0, 0, 1, 0
0.005323800000000, 1, 0, 1, 1, 0, 0, 1, 0
0.005345160000000, 0, 1, 1, 1, 0, 0, 1, 0
0.005366480000000, 1, 1, 1, 1, 0, 0, 1, 0
0.005387800000000, 0, 0, 0, 0, 1, 0, 1, 0
0.005409160000000, 1, 0, 0, 0, 1, 0, 1, 0
0.005430480000000, 0, 1, 0, 0, 1, 0, 1, 0
0.005451800000000, 1, 1, 0, 0, 1, 0, 1, 0
0.005473160000000, 0, 0, 1, 0, 1, 0, 1, 0
0.005494480000000, 1, 0, 1, 0, 1, 0, 1, 0
0.005515800000000, 0, 1, 1, 0, 1, 0, 1, 0
0.005537160000000, 1, 1, 1, 0, 1, 0, 1, 0
0.005558480000000, 0, 0, 0, 1, 1, 0, 1, 0
0.005579800000000, 1, 0, 0, 1, 1, 0, 1, 0
0.005601160000000, 0, 1, 0, 1, 1, 0, 1, 0
0.005622480000000, 1, 1, 0, 1, 1, 0, 1, 0
0.005643800000000, 0, 0, 1, 1, 1, 0, 1, 0
0.005665160000000, 1, 0, 1, 1, 1, 0, 1, 0
0.005686480000000, 0, 1, 1, 1, 1, 0, 1, 0
0.005707800000000, 1, 1, 1, 1, 1, 0, 1, 0
0.005729160000000, 0, 0, 0, 0, 0, 1, 1, 0
0.005750480000000, 1, 0, 0, 0, 0, 1, 1, 0
0.005771800000000, 0, 1, 0, 0, 0, 1, 1, 0
0.005793160000000, 1, 1, 0, 0, 0, 1, 1, 0
0.005814480000000, 0, 0, 1, 0, 0, 1, 1, 0
0.005835800000000, 1, 0, 1, 0, 0, 1, 1, 0
0.005857160000000, 0, 1, 1, 0, 0, 1, 1, 0
0.005878480000000, 1, 1, 1, 0, 0, 1, 1, 0
0.005899800000000, 0, 0, 0, 1, 0, 1, 1, 0
0.005921160000000, 1, 0, 0, 1, 0, 1, 1, 0
0.005942480000000, 0, 1, 0, 1, 0, 1, 1, 0
0.005963800000000, 1, 1, 0, 1, 0, 1, 1, 0
0.005985160000000, 0, 0, 1, 1, 0, 1, 1, 0
0.006006480000000, 1, 0, 1, 1, 0, 1, 1, 0
0.006027800000000, 0, 1, 1, 1, 0, 1, 1, 0
0.006049160000000, 1, 1, 1, 1, 0, 1, 1, 0
0.006070480000000, 0, 0, 0, 0, 1, 1, 1, 0
0.006091800000000, 1, 0, 0, 0, 1, 1, 1, 0
0.006113160000000, 0, 1, 0, 0, 1, 1, 1, 0
0.006134480000000, 1, 1, 0, 0, 1, 1, 1, 0
0.006155800000000, 0, 0, 1, 0, 1, 1, 1, 0
0.006177160000000, 1, 0, 1, 0, 1, 1, 1, 0
0.006198480000000, 0, 1, 1, 0, 1, 1, 1, 0
0.006219800000000, 1, 1, 1, 0, 1, 1, 1, 0
0.006241160000000, 0, 0, 0, 1, 1, 1, 1, 0
0.006262480000000, 1, 0, 0, 1, 1, 1, 1, 0
0.006283800000000, 0, 1, 0, 1, 1, 1, 1, 0
0.006305160000000, 1, 1, 0, 1, 1, 1, 1, 0
0.006326480000000, 0, 0, 1, 1, 1, 1, 1, 0
0.006347800000000, 1, 0, 1, 1, 1, 1, 1, 0
0.006369120000000, 0, 0, 1, 1, 1, 1, 1, 0
0.006369160000000, 0, 1, 1, 1, 1, 1, 1, 0
0.006390480000000, 1, 1, 1, 1, 1, 1, 1, 0
0.006411800000000, 0, 0, 0, 0, 0, 0, 0, 1
0.006433120000000, 1, 0, 0, 0, 0, 0, 0, 1
0.006454480000000, 0, 1, 0, 0, 0, 0, 0, 1
0.006475800000000, 1, 1, 0, 0, 0, 0, 0, 1
0.006497120000000, 0, 0, 1, 0, 0, 0, 0, 1
0.006518480000000, 1, 0, 1, 0, 0, 0, 0, 1
0.006539800000000, 0, 1, 1, 0, 0, 0, 0, 1
0.006561120000000, 1, 1, 1, 0, 0, 0, 0, 1
0.006582480000000, 0, 0, 0, 1, 0, 0, 0, 1
0.006603800000000, 1, 0, 0, 1, 0, 0, 0, 1
0.006625120000000, 0, 1, 0, 1, 0, 0, 0, 1
0.006646480000000, 1, 1, 0, 1, 0, 0, 0, 1
0.006667800000000, 0, 0, 1, 1, 0, 0, 0, 1
0.006689120000000, 1, 0, 1, 1, 0, 0, 0, 1
0.006710480000000, 0, 1, 1, 1, 0, 0, 0, 1
0.006731800000000, 1, 1, 1, 1, 0, 0, 0, 1
0.006753120000000, 0, 0, 0, 0, 1, 0, 0, 1
0.006774480000000, 1, 0, 0, 0, 1, 0, 0, 1
0.006795800000000, 0, 1, 0, 0, 1, 0, 0, 1
0.006817120000000, 1, 1, 0, 0, 1, 0, 0, 1
0.006838480000000, 0, 0, 1, 0, 1, 0, 0, 1
0.006859800000000, 1, 0, 1, 0, 1, 0, 0, 1
0.006881120000000, 0, 1, 1, 0, 1, 0, 0, 1
0.006902480000000, 1, 1, 1, 0, 1, 0, 0, 1
0.006923800000000, 0, 0, 0, 1, 1, 0, 0, 1
0.006945120000000, 1, 0, 0, 1, 1, 0, 0, 1
0.006966480000000, 0, 1, 0, 1, 1, 0, 0, 1
0.006987800000000, 1, 1, 0, 1, 1, 0, 0, 1
0.007009120000000, 0, 0, 1, 1, 1, 0, 0, 1
0.007030480000000, 1, 0, 1, 1, 1, 0, 0, 1
0.007051800000000, 0, 1, 1, 1, 1, 0, 0, 1
0.007073120000000, 1, 1, 1, 1, 1, 0, 0, 1
0.007094480000000, 0, 0, 0, 0, 0, 1, 0, 1
0.007115800000000, 1, 0, 0, 0, 0, 1, 0, 1
0.007137120000000, 0, 1, 0, 0, 0, 1, 0, 1
0.007158480000000, 1, 1, 0, 0, 0, 1, 0, 1
0.007179800000000, 0, 0, 1, 0, 0, 1, 0, 1
0.007201120000000, 1, 0, 1, 0, 0, 1, 0, 1
0.007222480000000, 0, 1, 1, 0, 0, 1, 0, 1
0.007243800000000, 1, 1, 1, 0, 0, 1, 0, 1
0.007265120000000, 0, 0, 0, 1, 0, 1, 0, 1
0.007286480000000, 1, 0, 0, 1, 0, 1, 0, 1
0.007307800000000, 0, 1, 0, 1, 0, 1, 0, 1
0.007329120000000, 1, 1, 0, 1, 0, 1, 0, 1
0.007350480000000, 0, 0, 1, 1, 0, 1, 0, 1
0.007371800000000, 1, 0, 1, 1, 0, 1, 0, 1
0.007393120000000, 0, 1, 1, 1, 0, 1, 0, 1
0.007414480000000, 1, 1, 1, 1, 0, 1, 0, 1
0.007435800000000, 0, 0, 0, 0, 1, 1, 0, 1
0.007457120000000, 1, 0, 0, 0, 1, 1, 0, 1
0.007478480000000, 0, 1, 0, 0, 1, 1, 0, 1
0.007499800000000, 1, 1, 0, 0, 1, 1, 0, 1
0.007521120000000, 0, 0, 1, 0, 1, 1, 0, 1
0.007542480000000, 1, 0, 1, 0, 1, 1, 0, 1
0.007563800000000, 0, 1, 1, 0, 1, 1, 0, 1
0.007585120000000, 1, 1, 1, 0, 1, 1, 0, 1
0.007606480000000, 0, 0, 0, 1, 1, 1, 0, 1
0.007627800000000, 1, 0, 0, 1, 1, 1, 0, 1
0.007649120000000, 0, 1, 0, 1, 1, 1, 0, 1
0.007670480000000, 1, 1, 0, 1, 1, 1, 0, 1
0.007691800000000, 0, 0, 1, 1, 1, 1, 0, 1
0.007713120000000, 1, 0, 1, 1, 1, 1, 0, 1
0.007734480000000, 0, 1, 1, 1, 1, 1, 0, 1
0.007755800000000, 1, 1, 1, 1, 1, 1, 0, 1
0.007777120000000, 0, 0, 0, 0, 0, 0, 1, 1
0.007798480000000, 1, 0, 0, 0, 0, 0, 1, 1
0.007819800000000, 0, 1, 0, 0, 0, 0, 1, 1
0.007841120000000, 1, 1, 0, 0, 0, 0, 1, 1
0.007862480000000, 0, 0, 1, 0, 0, 0, 1, 1
0.007883800000000, 1, 0, 1, 0, 0, 0, 1, 1
0.007905120000000, 0, 1, 1, 0, 0, 0, 1, 1
0.007926480000000, 1, 1, 1, 0, 0, 0, 1, 1
0.007947800000000, 0, 0, 0, 1, 0, 0, 1, 1
0.007969120000000, 1, 0, 0, 1, 0, 0, 1, 1
0.007990440000000, 0, 1, 0, 1, 0, 0, 1, 1
0.008011800000000, 1, 1, 0, 1, 0, 0, 1, 1
0.008033120000000, 0, 0, 1, 1, 0, 0, 1, 1
0.008054440000000, 1, 0, 1, 1, 0, 0, 1, 1
0.008075800000000, 0, 1, 1, 1, 0, 0, 1, 1
0.008097120000000, 1, 1, 1, 1, 0, 0, 1, 1
0.008118440000000, 0, 0, 0, 0, 1, 0, 1, 1
0.008139800000000, 1, 0, 0, 0, 1, 0, 1, 1
0.008161120000000, 0, 1, 0, 0, 1, 0, 1, 1
0.008182440000000, 1, 1, 0, 0, 1, 0, 1, 1
0.008203800000000, 0, 0, 1, 0, 1, 0, 1, 1
0.008225120000000, 1, 0, 1, 0, 1, 0, 1, 1
0.008246440000000, 0, 1, 1, 0, 1, 0, 1, 1
0.008267800000000, 1, 1, 1, 0, 1, 0, 1, 1
0.008289120000000, 0, 0, 0, 1, 1, 0, 1, 1
0.008310440000000, 1, 0, 0, 1, 1, 0, 1, 1
0.008331800000000, 0, 1, 0, 1, 1, 0, 1, 1
0.008353120000000, 1, 1, 0, 1, 1, 0, 1, 1
0.008374440000000, 0, 0, 1, 1, 1, 0, 1, 1
0.008395800000000, 1, 0, 1, 1, 1, 0, 1, 1
0.008417120000000, 0, 1, 1, 1, 1, 0, 1, 1
0.008438440000000, 1, 1, 1, 1, 1, 0, 1, 1
0.008459800000000, 0, 0, 0, 0, 0, 1, 1, 1
0.008481120000000, 1, 0, 0, 0, 0, 1, 1, 1
0.008502440000000, 0, 1, 0, 0, 0, 1, 1, 1
0.008523800000000, 1, 1, 0, 0, 0, 1, 1, 1
0.008545120000000, 0, 0, 1, 0, 0, 1, 1, 1
0.008566440000000, 1, 0, 1, 0, 0, 1, 1, 1
0.008587800000000, 0, 1, 1, 0, 0, 1, 1, 1
0.008609120000000, 1, 1, 1, 0, 0, 1, 1, 1
0.008630440000000, 0, 0, 0, 1, 0, 1, 1, 1
0.008651800000000, 1, 0, 0, 1, 0, 1, 1, 1
0.008673120000000, 0, 1, 0, 1, 0, 1, 1, 1
0.008694440000000, 1, 1, 0, 1, 0, 1, 1, 1
0.008715800000000, 0, 0, 1, 1, 0, 1, 1, 1
0.008737120000000, 1, 0, 1, 1, 0, 1, 1, 1
0.008758440000000, 0, 1, 1, 1, 0, 1, 1, 1
0.008779800000000, 1, 1, 1, 1, 0, 1, 1, 1
0.008801120000000, 0, 0, 0, 0, 1, 1, 1, 1
0.008822440000000, 1, 0, 0, 0, 1, 1, 1, 1
0.008843800000000, 0, 1, 0, 0, 1, 1, 1, 1
0.008865120000000, 1, 1, 0, 0, 1, 1, 1, 1
0.008886440000000, 0, 0, 1, 0, 1, 1, 1, 1
0.008907800000000, 1, 0, 1, 0, 1, 1, 1, 1
0.008929120000000, 0, 1, 1, 0, 1, 1, 1, 1
0.008950440000000, 1, 1, 1, 0, 1, 1, 1, 1
0.008971800000000, 0, 0, 0, 1, 1, 1, 1, 1
0.008993120000000, 1, 0, 0, 1, 1, 1, 1, 1
0.009014440000000, 0, 1, 0, 1, 1, 1, 1, 1
0.009035800000000, 1, 1, 0, 1, 1, 1, 1, 1
0.009057120000000, 0, 0, 1, 1, 1, 1, 1, 1
0.009078440000000, 1, 0, 1, 1, 1, 1, 1, 1
0.009099800000000, 0, 1, 1, 1, 1, 1, 1, 1
0.009121120000000, 1, 1, 1, 1, 1, 1, 1, 1
0.009142440000000, 0, 0, 0, 0, 0, 0, 0, 0
0.009163800000000, 1, 0, 0, 0, 0, 0, 0, 0
0.009185120000000, 0, 1, 0, 0, 0, 0, 0, 0
