Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.510347250000000, 0, 0, 0, 0, 0, 1, 1, 1
0.510368600000000, 0, 1, 0, 0, 0, 1, 1, 1
0.510389950000000, 0, 0, 1, 0, 0, 1, 1, 1
0.510411250000000, 0, 1, 1, 0, 0, 1, 1, 1
0.510432600000000, 1, 1, 1, 0, 0, 1, 1, 1
0.510453950000000, 1, 0, 0, 1, 0, 1, 1, 1
0.510475250000000, 1, 1, 0, 1, 0, 1, 1, 1
0.510496600000000, 0, 0, 1, 1, 0, 1, 1, 1
0.510517950000000, 0, 1, 1, 1, 0, 1, 1, 1
0.510539250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.510560600000000, 1, 0, 0, 0, 1, 1, 1, 1
0.510581950000000, 0, 1, 0, 0, 1, 1, 1, 1
0.510603250000000, 0, 0, 1, 0, 1, 1, 1, 1
0.510624600000000, 1, 0, 1, 0, 1, 1, 1, 1
0.510645950000000, 0, 1, 1, 0, 1, 1, 1, 1
0.510667250000000, 1, 1, 1, 0, 1, 1, 1, 1
0.510688600000000, 0, 0, 0, 1, 1, 1, 1, 1
0.510709950000000, 1, 0, 0, 1, 1, 1, 1, 1
0.510731250000000, 0, 1, 0, 1, 1, 1, 1, 1
0.510752600000000, 1, 1, 0, 1, 1, 1, 1, 1
0.510795250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.510816600000000, 1, 0, 1, 1, 1, 1, 1, 1
0.510859250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.510965950000000, 1, 1, 1, 1, 1, 1, 1, 1
0.510987250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.511093900000000, 1, 0, 1, 1, 1, 1, 1, 1
0.511136600000000, 0, 0, 1, 1, 1, 1, 1, 1
0.511157900000000, 1, 1, 0, 1, 1, 1, 1, 1
0.511200600000000, 0, 1, 0, 1, 1, 1, 1, 1
0.511221900000000, 1, 0, 0, 1, 1, 1, 1, 1
0.511243250000000, 0, 0, 0, 1, 1, 1, 1, 1
0.511264600000000, 1, 1, 1, 0, 1, 1, 1, 1
0.511285900000000, 0, 1, 1, 0, 1, 1, 1, 1
0.511307250000000, 1, 0, 1, 0, 1, 1, 1, 1
0.511328600000000, 0, 0, 1, 0, 1, 1, 1, 1
0.511349900000000, 0, 1, 0, 0, 1, 1, 1, 1
0.511371250000000, 1, 0, 0, 0, 1, 1, 1, 1
0.511392600000000, 0, 0, 0, 0, 1, 1, 1, 1
0.511413900000000, 0, 1, 1, 1, 0, 1, 1, 1
0.511435250000000, 0, 0, 1, 1, 0, 1, 1, 1
0.511456600000000, 1, 1, 0, 1, 0, 1, 1, 1
0.511477900000000, 1, 0, 0, 1, 0, 1, 1, 1
0.511499250000000, 1, 1, 1, 0, 0, 1, 1, 1
0.511520600000000, 0, 1, 1, 0, 0, 1, 1, 1
0.511541900000000, 0, 0, 1, 0, 0, 1, 1, 1
0.511563250000000, 0, 1, 0, 0, 0, 1, 1, 1
0.511584600000000, 0, 0, 0, 0, 0, 1, 1, 1
0.511605900000000, 0, 1, 1, 1, 1, 0, 1, 1
0.511627250000000, 1, 1, 0, 1, 1, 0, 1, 1
0.511648600000000, 1, 0, 0, 1, 1, 0, 1, 1
0.511669900000000, 1, 1, 1, 0, 1, 0, 1, 1
0.511691250000000, 1, 0, 1, 0, 1, 0, 1, 1
0.511712600000000, 0, 1, 0, 0, 1, 0, 1, 1
0.511733900000000, 0, 0, 0, 0, 1, 0, 1, 1
0.511755250000000, 0, 1, 1, 1, 0, 0, 1, 1
0.511776600000000, 1, 1, 0, 1, 0, 0, 1, 1
0.511797900000000, 1, 0, 0, 1, 0, 0, 1, 1
0.511819250000000, 0, 1, 1, 0, 0, 0, 1, 1
0.511840600000000, 1, 1, 0, 0, 0, 0, 1, 1
0.511861900000000, 1, 0, 0, 0, 0, 0, 1, 1
0.511883250000000, 0, 1, 1, 1, 1, 1, 0, 1
0.511904600000000, 1, 1, 0, 1, 1, 1, 0, 1
0.511925900000000, 1, 0, 0, 1, 1, 1, 0, 1
0.511947250000000, 0, 1, 1, 0, 1, 1, 0, 1
0.511968600000000, 1, 1, 0, 0, 1, 1, 0, 1
0.511989900000000, 0, 0, 0, 0, 1, 1, 0, 1
0.512011250000000, 1, 0, 1, 1, 0, 1, 0, 1
0.512032600000000, 0, 1, 0, 1, 0, 1, 0, 1
0.512053900000000, 1, 1, 1, 0, 0, 1, 0, 1
0.512075250000000, 0, 0, 1, 0, 0, 1, 0, 1
0.512096600000000, 1, 0, 0, 0, 0, 1, 0, 1
0.512117900000000, 0, 1, 1, 1, 1, 0, 0, 1
0.512139250000000, 1, 1, 0, 1, 1, 0, 0, 1
0.512160600000000, 0, 0, 0, 1, 1, 0, 0, 1
0.512181900000000, 1, 0, 1, 0, 1, 0, 0, 1
0.512203250000000, 0, 1, 0, 0, 1, 0, 0, 1
0.512224600000000, 1, 1, 1, 1, 0, 0, 0, 1
0.512245900000000, 0, 0, 1, 1, 0, 0, 0, 1
0.512267250000000, 1, 0, 0, 1, 0, 0, 0, 1
0.512288600000000, 0, 1, 1, 0, 0, 0, 0, 1
0.512309900000000, 1, 1, 0, 0, 0, 0, 0, 1
0.512331250000000, 0, 0, 0, 0, 0, 0, 0, 1
0.512352600000000, 0, 0, 1, 1, 1, 1, 1, 0
0.512373900000000, 1, 0, 0, 1, 1, 1, 1, 0
0.512395250000000, 0, 1, 1, 0, 1, 1, 1, 0
0.512416600000000, 1, 1, 0, 0, 1, 1, 1, 0
0.512437900000000, 0, 0, 0, 0, 1, 1, 1, 0
0.512459250000000, 1, 0, 1, 1, 0, 1, 1, 0
0.512480600000000, 0, 1, 0, 1, 0, 1, 1, 0
0.512501900000000, 1, 1, 1, 0, 0, 1, 1, 0
0.512523250000000, 0, 0, 1, 0, 0, 1, 1, 0
0.512544600000000, 1, 0, 0, 0, 0, 1, 1, 0
0.512565900000000, 0, 1, 1, 1, 1, 0, 1, 0
0.512587250000000, 1, 1, 0, 1, 1, 0, 1, 0
0.512608600000000, 0, 0, 0, 1, 1, 0, 1, 0
0.512629900000000, 1, 0, 1, 0, 1, 0, 1, 0
0.512651250000000, 0, 1, 0, 0, 1, 0, 1, 0
0.512672600000000, 1, 1, 1, 1, 0, 0, 1, 0
0.512693900000000, 0, 0, 1, 1, 0, 0, 1, 0
0.512715250000000, 1, 0, 0, 1, 0, 0, 1, 0
0.512736600000000, 0, 1, 1, 0, 0, 0, 1, 0
0.512757900000000, 0, 0, 1, 0, 0, 0, 1, 0
0.512779250000000, 1, 0, 0, 0, 0, 0, 1, 0
0.512800600000000, 0, 1, 1, 1, 1, 1, 0, 0
0.512821900000000, 0, 0, 1, 1, 1, 1, 0, 0
0.512843250000000, 1, 0, 0, 1, 1, 1, 0, 0
0.512864600000000, 0, 1, 1, 0, 1, 1, 0, 0
0.512885900000000, 0, 0, 1, 0, 1, 1, 0, 0
0.512907250000000, 1, 0, 0, 0, 1, 1, 0, 0
0.512928600000000, 1, 1, 1, 1, 0, 1, 0, 0
0.512949900000000, 1, 0, 1, 1, 0, 1, 0, 0
0.512971250000000, 0, 1, 0, 1, 0, 1, 0, 0
0.512992600000000, 0, 0, 0, 1, 0, 1, 0, 0
0.513013900000000, 0, 1, 1, 0, 0, 1, 0, 0
0.513035250000000, 0, 0, 1, 0, 0, 1, 0, 0
0.513056600000000, 1, 0, 0, 0, 0, 1, 0, 0
0.513077900000000, 1, 1, 1, 1, 1, 0, 0, 0
0.513099250000000, 1, 0, 1, 1, 1, 0, 0, 0
0.513120600000000, 1, 1, 0, 1, 1, 0, 0, 0
0.513141900000000, 1, 0, 0, 1, 1, 0, 0, 0
0.513163250000000, 0, 0, 0, 1, 1, 0, 0, 0
0.513184600000000, 0, 1, 1, 0, 1, 0, 0, 0
0.513205900000000, 0, 0, 1, 0, 1, 0, 0, 0
0.513227250000000, 1, 1, 0, 0, 1, 0, 0, 0
0.513248600000000, 1, 0, 0, 0, 1, 0, 0, 0
0.513269900000000, 1, 1, 1, 1, 0, 0, 0, 0
0.513291250000000, 0, 1, 1, 1, 0, 0, 0, 0
0.513312550000000, 0, 0, 1, 1, 0, 0, 0, 0
0.513312600000000, 1, 0, 1, 1, 0, 0, 0, 0
0.513333900000000, 1, 1, 0, 1, 0, 0, 0, 0
0.513355250000000, 0, 1, 0, 1, 0, 0, 0, 0
0.513376550000000, 0, 0, 0, 1, 0, 0, 0, 0
0.513376600000000, 1, 0, 0, 1, 0, 0, 0, 0
0.513397900000000, 0, 0, 0, 1, 0, 0, 0, 0
0.513419250000000, 1, 1, 1, 0, 0, 0, 0, 0
0.513440550000000, 0, 1, 1, 0, 0, 0, 0, 0
0.513461900000000, 1, 0, 1, 0, 0, 0, 0, 0
0.513483250000000, 0, 0, 1, 0, 0, 0, 0, 0
0.513525900000000, 1, 1, 0, 0, 0, 0, 0, 0
0.513547250000000, 0, 1, 0, 0, 0, 0, 0, 0
0.513589900000000, 1, 0, 0, 0, 0, 0, 0, 0
0.513824550000000, 0, 1, 0, 0, 0, 0, 0, 0
0.513867250000000, 1, 1, 0, 0, 0, 0, 0, 0
0.513888550000000, 0, 0, 1, 0, 0, 0, 0, 0
0.513931250000000, 1, 0, 1, 0, 0, 0, 0, 0
0.513952550000000, 0, 1, 1, 0, 0, 0, 0, 0
0.513973900000000, 1, 1, 1, 0, 0, 0, 0, 0
0.513995250000000, 0, 0, 0, 1, 0, 0, 0, 0
0.514016550000000, 1, 0, 0, 1, 0, 0, 0, 0
0.514037900000000, 0, 1, 0, 1, 0, 0, 0, 0
0.514059250000000, 1, 1, 0, 1, 0, 0, 0, 0
0.514080550000000, 1, 0, 1, 1, 0, 0, 0, 0
0.514101900000000, 0, 1, 1, 1, 0, 0, 0, 0
0.514123250000000, 1, 1, 1, 1, 0, 0, 0, 0
0.514144550000000, 1, 0, 0, 0, 1, 0, 0, 0
0.514165900000000, 1, 1, 0, 0, 1, 0, 0, 0
0.514187250000000, 0, 0, 1, 0, 1, 0, 0, 0
0.514208550000000, 0, 1, 1, 0, 1, 0, 0, 0
0.514229900000000, 0, 0, 0, 1, 1, 0, 0, 0
0.514251250000000, 1, 0, 0, 1, 1, 0, 0, 0
0.514272550000000, 1, 1, 0, 1, 1, 0, 0, 0
0.514293900000000, 1, 0, 1, 1, 1, 0, 0, 0
0.514315250000000, 1, 1, 1, 1, 1, 0, 0, 0
0.514336550000000, 1, 0, 0, 0, 0, 1, 0, 0
0.514357900000000, 0, 0, 1, 0, 0, 1, 0, 0
0.514379250000000, 0, 1, 1, 0, 0, 1, 0, 0
0.514400550000000, 0, 0, 0, 1, 0, 1, 0, 0
0.514421900000000, 0, 1, 0, 1, 0, 1, 0, 0
0.514443250000000, 1, 0, 1, 1, 0, 1, 0, 0
0.514464550000000, 1, 1, 1, 1, 0, 1, 0, 0
0.514485900000000, 1, 0, 0, 0, 1, 1, 0, 0
0.514507250000000, 0, 0, 1, 0, 1, 1, 0, 0
0.514528550000000, 0, 1, 1, 0, 1, 1, 0, 0
0.514549900000000, 1, 0, 0, 1, 1, 1, 0, 0
0.514571250000000, 0, 0, 1, 1, 1, 1, 0, 0
0.514592550000000, 0, 1, 1, 1, 1, 1, 0, 0
0.514613900000000, 1, 0, 0, 0, 0, 0, 1, 0
0.514635250000000, 0, 0, 1, 0, 0, 0, 1, 0
0.514656550000000, 0, 1, 1, 0, 0, 0, 1, 0
0.514677900000000, 1, 0, 0, 1, 0, 0, 1, 0
0.514699250000000, 0, 0, 1, 1, 0, 0, 1, 0
0.514720550000000, 1, 1, 1, 1, 0, 0, 1, 0
0.514741900000000, 0, 1, 0, 0, 1, 0, 1, 0
0.514763250000000, 1, 0, 1, 0, 1, 0, 1, 0
0.514784550000000, 0, 0, 0, 1, 1, 0, 1, 0
0.514805900000000, 1, 1, 0, 1, 1, 0, 1, 0
0.514827250000000, 0, 1, 1, 1, 1, 0, 1, 0
0.514848550000000, 1, 0, 0, 0, 0, 1, 1, 0
0.514869900000000, 0, 0, 1, 0, 0, 1, 1, 0
0.514891250000000, 1, 1, 1, 0, 0, 1, 1, 0
0.514912550000000, 0, 1, 0, 1, 0, 1, 1, 0
0.514933900000000, 1, 0, 1, 1, 0, 1, 1, 0
0.514955250000000, 0, 0, 0, 0, 1, 1, 1, 0
0.514976550000000, 1, 1, 0, 0, 1, 1, 1, 0
0.514997900000000, 0, 1, 1, 0, 1, 1, 1, 0
0.515019250000000, 1, 0, 0, 1, 1, 1, 1, 0
0.515040550000000, 0, 0, 1, 1, 1, 1, 1, 0
0.515061900000000, 0, 0, 0, 0, 0, 0, 0, 1
0.515083250000000, 1, 1, 0, 0, 0, 0, 0, 1
0.515104550000000, 0, 1, 1, 0, 0, 0, 0, 1
0.515125900000000, 1, 0, 0, 1, 0, 0, 0, 1
0.515147250000000, 0, 0, 1, 1, 0, 0, 0, 1
0.515168550000000, 1, 1, 1, 1, 0, 0, 0, 1
0.515189900000000, 0, 1, 0, 0, 1, 0, 0, 1
0.515211250000000, 1, 0, 1, 0, 1, 0, 0, 1
0.515232550000000, 0, 0, 0, 1, 1, 0, 0, 1
0.515253900000000, 1, 1, 0, 1, 1, 0, 0, 1
